user_id,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,signal_time
597,hand,Biceps,200,3612,0.59,2025-03-04 03:26:31
981,leg,Hamstrings,320,1004,0.91,2025-02-04 05:19:43
690,leg,Hamstrings,410,1686,1.53,2025-03-20 22:22:10
683,leg,Quadriceps,227,4743,4.83,2025-02-23 22:17:48
441,hand,Hamstrings,439,1415,2.22,2025-03-08 17:00:13
21,arm,Quadriceps,202,2795,2.21,2025-03-07 15:07:21
214,hand,Deltoid,135,3374,4.78,2025-03-11 16:47:23
790,leg,Biceps,461,784,4.81,2025-02-28 22:43:48
255,hand,Triceps,224,2952,4.99,2025-03-01 22:36:48
22,hand,Hamstrings,483,536,1.22,2025-02-01 21:16:24
263,leg,Hamstrings,284,1527,3.98,2025-03-14 21:56:50
564,leg,Deltoid,371,4151,1.0,2025-02-27 23:45:38
322,arm,Triceps,431,4904,2.6,2025-02-19 10:26:59
228,arm,Deltoid,63,3741,1.4,2025-02-20 15:04:06
426,leg,Biceps,444,2337,4.94,2025-02-02 13:09:22
679,leg,Biceps,264,4190,1.03,2025-03-29 02:00:55
73,hand,Biceps,304,2663,4.91,2025-02-07 00:16:12
400,arm,Deltoid,203,1403,2.34,2025-02-21 05:16:16
664,leg,Deltoid,386,1268,1.83,2025-03-08 06:34:45
247,arm,Triceps,339,2239,2.43,2025-03-16 03:41:00
865,hand,Gastrocnemius,398,1382,1.22,2025-02-10 18:20:42
352,arm,Triceps,165,980,4.02,2025-03-28 07:05:09
295,arm,Gastrocnemius,127,4589,2.78,2025-03-17 02:22:30
515,arm,Biceps,72,4688,1.73,2025-03-14 09:17:22
802,arm,Quadriceps,117,3949,3.45,2025-03-27 06:22:48
988,arm,Deltoid,470,1453,1.96,2025-02-06 02:12:13
422,leg,Deltoid,116,943,0.78,2025-02-11 06:24:54
641,hand,Biceps,137,2318,1.98,2025-02-03 16:40:26
142,hand,Triceps,487,780,3.85,2025-03-26 22:00:33
712,arm,Biceps,193,1088,3.04,2025-03-14 05:21:42
744,hand,Triceps,200,4284,4.99,2025-02-07 15:46:13
826,leg,Quadriceps,191,1126,4.65,2025-02-21 14:12:32
173,leg,Biceps,185,4764,1.23,2025-02-13 09:54:20
797,leg,Quadriceps,145,2637,3.04,2025-02-28 17:55:24
650,hand,Triceps,119,3924,2.58,2025-03-08 05:27:47
824,leg,Triceps,312,3857,3.87,2025-04-01 22:12:22
260,hand,Biceps,464,1026,4.91,2025-03-02 12:09:46
59,arm,Triceps,379,3373,2.72,2025-02-21 16:25:37
1000,hand,Biceps,242,3862,2.16,2025-03-10 17:35:37
710,hand,Hamstrings,382,2769,0.77,2025-02-02 22:18:47
904,hand,Deltoid,341,3036,2.75,2025-03-09 13:13:33
249,arm,Triceps,60,898,3.59,2025-03-06 08:31:11
506,leg,Biceps,428,4053,1.62,2025-02-12 02:10:13
612,hand,Gastrocnemius,237,1301,3.61,2025-03-24 01:53:40
204,leg,Triceps,439,1402,1.71,2025-03-05 14:14:09
347,arm,Quadriceps,166,3535,1.66,2025-03-16 06:57:40
385,leg,Gastrocnemius,107,922,2.23,2025-02-24 21:45:06
434,leg,Gastrocnemius,52,1674,3.91,2025-03-29 02:54:27
566,arm,Hamstrings,449,2636,4.62,2025-03-22 07:36:00
417,arm,Triceps,111,3597,2.69,2025-03-28 06:39:17
411,arm,Hamstrings,114,1065,4.87,2025-03-15 14:06:12
632,hand,Quadriceps,340,4431,3.65,2025-03-06 19:05:29
782,hand,Biceps,453,3617,3.04,2025-03-04 00:00:34
301,leg,Biceps,231,4976,1.5,2025-02-04 15:26:51
583,hand,Hamstrings,467,3853,2.22,2025-03-27 04:35:11
702,hand,Gastrocnemius,244,2585,4.91,2025-02-11 13:55:10
742,arm,Biceps,242,937,4.7,2025-02-13 19:24:11
840,arm,Deltoid,227,4258,2.93,2025-02-22 09:49:13
434,hand,Triceps,470,4732,0.99,2025-02-05 04:59:26
267,leg,Hamstrings,64,3238,3.75,2025-03-26 07:20:10
787,leg,Quadriceps,426,625,3.24,2025-02-16 01:41:20
643,leg,Triceps,423,3456,0.89,2025-03-28 18:27:21
961,hand,Deltoid,290,4656,2.48,2025-02-14 06:45:21
563,hand,Quadriceps,361,3443,2.94,2025-03-12 22:29:45
564,arm,Deltoid,294,1833,3.52,2025-02-27 16:15:29
369,leg,Deltoid,53,3768,3.39,2025-02-16 15:24:16
558,arm,Gastrocnemius,403,4134,2.66,2025-02-10 16:40:10
601,leg,Triceps,102,1902,1.4,2025-03-17 19:15:52
582,arm,Biceps,226,4305,3.32,2025-02-12 03:02:17
444,leg,Quadriceps,369,3101,2.07,2025-03-21 20:37:55
857,leg,Hamstrings,204,2322,4.62,2025-03-18 07:01:06
265,leg,Biceps,100,918,3.97,2025-03-14 22:42:31
392,hand,Biceps,73,2863,0.63,2025-02-03 14:14:58
940,hand,Gastrocnemius,90,4067,4.81,2025-02-28 02:37:29
464,arm,Gastrocnemius,52,1271,4.84,2025-03-01 01:56:22
896,arm,Triceps,285,3933,1.89,2025-03-29 06:02:06
370,leg,Quadriceps,178,4971,3.41,2025-03-21 12:14:20
545,arm,Deltoid,171,2605,3.36,2025-02-25 22:23:55
539,arm,Quadriceps,446,3191,1.48,2025-02-16 15:34:08
464,arm,Hamstrings,144,2177,2.12,2025-02-17 15:46:02
694,leg,Quadriceps,405,4501,4.49,2025-03-16 10:34:48
449,leg,Hamstrings,418,1032,2.41,2025-02-26 06:08:48
250,leg,Hamstrings,234,2195,4.1,2025-03-21 19:47:58
615,hand,Biceps,215,3492,0.74,2025-03-18 06:49:04
57,hand,Quadriceps,454,3396,1.78,2025-03-02 18:18:55
1000,hand,Biceps,230,3265,2.15,2025-03-18 10:26:25
668,hand,Deltoid,262,706,1.68,2025-02-13 23:45:51
373,arm,Gastrocnemius,71,1044,2.85,2025-02-28 22:52:19
136,hand,Gastrocnemius,443,1890,4.17,2025-02-06 15:09:04
691,hand,Biceps,354,1281,1.25,2025-03-05 09:18:11
303,arm,Triceps,73,4240,1.85,2025-02-26 07:19:43
31,leg,Hamstrings,136,1794,2.65,2025-03-04 19:59:22
691,arm,Deltoid,359,1181,2.09,2025-02-26 19:02:45
517,hand,Hamstrings,433,620,4.37,2025-03-15 16:28:40
574,leg,Hamstrings,334,4666,4.37,2025-03-21 02:06:08
513,hand,Biceps,287,4531,4.31,2025-02-04 13:04:12
741,hand,Hamstrings,491,2913,3.7,2025-02-22 11:52:36
758,arm,Deltoid,126,750,2.99,2025-03-07 03:58:14
894,hand,Deltoid,444,1079,2.26,2025-03-11 14:22:58
495,arm,Triceps,136,2754,1.33,2025-03-17 00:50:53
831,arm,Deltoid,460,3034,3.17,2025-02-05 19:37:17
149,hand,Biceps,180,1094,0.86,2025-02-27 21:18:31
694,leg,Quadriceps,230,865,2.44,2025-03-04 13:43:27
606,leg,Gastrocnemius,380,863,1.1,2025-02-22 06:52:59
7,leg,Triceps,278,1869,1.66,2025-04-01 21:14:59
470,hand,Hamstrings,434,1941,4.34,2025-03-16 08:16:52
384,hand,Triceps,139,4985,3.32,2025-02-28 00:06:03
126,leg,Hamstrings,500,3420,2.4,2025-03-20 20:09:06
490,hand,Gastrocnemius,406,4050,1.49,2025-02-13 04:37:15
841,arm,Deltoid,243,1820,3.98,2025-02-13 08:26:24
593,hand,Hamstrings,178,2063,1.53,2025-02-13 20:46:23
700,leg,Quadriceps,348,4171,4.17,2025-02-24 09:20:58
419,arm,Deltoid,240,3798,4.52,2025-02-18 04:00:01
273,hand,Quadriceps,108,2013,3.26,2025-03-14 11:22:00
824,hand,Quadriceps,400,1700,0.68,2025-02-26 22:25:32
921,leg,Hamstrings,439,1631,4.54,2025-03-31 07:52:33
104,arm,Biceps,190,1873,4.07,2025-02-21 03:05:30
158,arm,Hamstrings,265,4813,2.09,2025-02-24 22:26:24
556,arm,Hamstrings,302,1309,4.59,2025-02-06 21:10:21
881,arm,Gastrocnemius,60,4758,4.49,2025-02-06 03:18:40
695,hand,Deltoid,109,2378,1.06,2025-03-17 14:41:01
413,leg,Hamstrings,268,2709,1.62,2025-02-10 16:00:08
829,arm,Triceps,94,3759,0.52,2025-02-01 22:20:58
451,arm,Gastrocnemius,312,1984,1.44,2025-02-20 01:43:12
132,leg,Quadriceps,430,2934,0.84,2025-02-17 01:36:08
899,leg,Quadriceps,351,3332,2.34,2025-04-02 10:01:57
715,leg,Hamstrings,149,2815,3.39,2025-03-10 22:36:59
881,hand,Gastrocnemius,166,1295,4.72,2025-02-11 20:15:12
295,arm,Gastrocnemius,83,1426,3.82,2025-02-27 06:30:40
951,arm,Gastrocnemius,249,2299,4.12,2025-02-07 00:29:24
966,hand,Deltoid,335,1196,1.93,2025-03-29 17:07:11
500,hand,Quadriceps,457,1848,0.64,2025-02-15 15:12:11
157,leg,Deltoid,73,1647,4.59,2025-03-03 12:36:20
833,arm,Biceps,483,2964,4.79,2025-02-27 07:56:04
454,hand,Triceps,408,609,0.84,2025-03-06 05:20:36
813,arm,Gastrocnemius,458,4582,4.78,2025-02-12 14:45:19
755,leg,Triceps,273,3703,2.84,2025-03-19 03:16:33
983,hand,Biceps,161,2426,1.01,2025-02-26 23:06:50
8,arm,Triceps,50,2661,2.92,2025-02-25 00:58:12
587,leg,Triceps,134,4452,4.19,2025-02-03 13:41:05
690,arm,Hamstrings,356,3531,3.13,2025-02-11 11:54:18
994,arm,Biceps,385,666,1.18,2025-03-22 01:46:43
55,arm,Deltoid,116,3743,3.74,2025-03-09 10:43:23
330,leg,Triceps,344,4071,1.73,2025-02-09 23:22:29
131,leg,Triceps,190,3451,1.74,2025-02-18 10:43:08
829,leg,Triceps,263,4560,4.51,2025-03-18 16:33:53
337,arm,Hamstrings,149,4154,4.05,2025-03-17 15:08:18
749,hand,Quadriceps,306,1435,1.61,2025-03-14 12:55:21
84,hand,Deltoid,241,2648,1.47,2025-03-11 01:10:05
48,hand,Hamstrings,130,4942,3.85,2025-02-08 16:36:00
351,hand,Quadriceps,353,1664,2.27,2025-02-27 00:34:23
157,arm,Deltoid,346,2004,4.94,2025-03-19 22:10:45
371,hand,Quadriceps,77,3700,1.18,2025-03-20 10:51:04
571,arm,Gastrocnemius,363,4801,3.64,2025-03-13 16:57:33
406,hand,Biceps,94,1362,3.92,2025-02-17 23:01:58
518,leg,Triceps,491,2371,3.48,2025-02-27 10:19:59
443,leg,Hamstrings,416,4735,4.12,2025-03-11 20:37:59
754,leg,Triceps,172,3456,1.99,2025-03-30 10:40:53
958,leg,Hamstrings,395,4096,1.48,2025-02-07 04:07:08
312,arm,Hamstrings,315,3979,3.67,2025-03-21 17:22:39
743,hand,Hamstrings,434,517,2.15,2025-03-17 14:32:05
937,arm,Deltoid,107,2414,2.82,2025-03-15 04:06:52
790,arm,Hamstrings,202,2848,1.01,2025-02-07 20:17:44
586,hand,Hamstrings,453,3047,3.64,2025-03-22 22:13:54
348,arm,Biceps,398,1287,4.75,2025-02-05 23:06:15
210,arm,Quadriceps,488,542,2.36,2025-03-04 15:29:37
27,arm,Quadriceps,91,4221,2.9,2025-03-25 14:42:25
632,arm,Triceps,264,1913,0.9,2025-03-30 13:26:43
405,hand,Hamstrings,181,3361,2.51,2025-03-09 20:55:07
961,arm,Triceps,62,4522,3.81,2025-02-21 15:55:39
170,leg,Deltoid,304,651,1.22,2025-02-24 01:09:55
898,hand,Gastrocnemius,267,1314,4.6,2025-03-08 12:21:29
114,leg,Biceps,290,3837,0.85,2025-02-13 06:36:42
826,hand,Quadriceps,478,4651,1.19,2025-02-24 14:17:02
76,arm,Deltoid,226,4090,3.61,2025-03-31 10:55:01
504,hand,Deltoid,476,4045,3.12,2025-03-12 18:30:39
717,arm,Biceps,473,1699,4.2,2025-04-01 14:52:23
963,hand,Quadriceps,449,4773,3.81,2025-03-26 05:43:39
22,arm,Hamstrings,186,4700,1.5,2025-02-09 00:22:15
482,leg,Deltoid,278,2121,3.96,2025-03-19 20:00:17
740,arm,Hamstrings,347,4705,0.95,2025-03-12 23:40:40
611,arm,Deltoid,318,4247,3.16,2025-03-22 06:10:58
322,arm,Hamstrings,67,3148,4.76,2025-02-28 23:42:03
954,hand,Deltoid,460,2757,2.63,2025-03-09 01:00:32
310,leg,Hamstrings,154,3775,4.65,2025-03-15 20:34:14
854,arm,Quadriceps,135,916,1.73,2025-03-23 13:12:39
286,hand,Triceps,311,2340,3.72,2025-03-11 12:10:53
581,arm,Biceps,275,606,3.23,2025-03-17 11:04:07
19,leg,Triceps,421,1287,0.61,2025-03-21 10:03:41
980,hand,Triceps,492,725,0.7,2025-03-07 20:34:13
189,leg,Hamstrings,73,1655,0.95,2025-02-11 22:04:11
136,hand,Biceps,439,4785,4.79,2025-02-28 13:57:14
917,hand,Gastrocnemius,499,1935,2.73,2025-02-03 17:53:55
864,arm,Quadriceps,467,2908,1.66,2025-03-08 17:23:22
197,hand,Deltoid,132,505,0.86,2025-03-23 06:20:43
278,arm,Biceps,284,2701,1.15,2025-03-01 08:05:21
491,hand,Gastrocnemius,258,839,1.78,2025-03-06 15:16:39
891,leg,Hamstrings,398,2390,2.57,2025-03-05 00:37:28
849,leg,Biceps,413,4267,4.95,2025-02-21 12:48:05
678,arm,Gastrocnemius,326,2541,4.26,2025-03-13 12:47:41
190,leg,Gastrocnemius,376,4344,1.55,2025-03-11 03:45:25
81,arm,Deltoid,380,4717,1.94,2025-02-28 18:43:10
190,arm,Gastrocnemius,257,1372,4.25,2025-03-22 22:00:19
989,arm,Triceps,431,2669,4.92,2025-02-09 19:41:01
220,hand,Biceps,215,3779,3.84,2025-02-09 03:13:03
344,arm,Quadriceps,131,3115,3.22,2025-02-04 05:51:21
424,leg,Quadriceps,130,624,3.67,2025-02-20 21:30:31
66,hand,Triceps,478,3750,3.9,2025-03-19 21:19:08
27,hand,Triceps,109,4881,2.5,2025-03-13 07:14:37
916,leg,Gastrocnemius,376,4250,0.82,2025-02-14 23:01:57
300,arm,Gastrocnemius,281,1023,1.86,2025-02-14 22:39:40
895,arm,Triceps,368,1299,2.56,2025-02-21 12:19:29
452,hand,Triceps,302,3010,2.53,2025-02-18 13:34:01
992,arm,Hamstrings,391,4100,1.24,2025-03-20 21:33:57
632,hand,Triceps,162,817,2.87,2025-02-03 03:13:51
687,leg,Deltoid,343,1437,2.27,2025-03-12 00:58:34
408,leg,Gastrocnemius,127,4625,1.51,2025-02-05 07:48:09
48,arm,Triceps,413,925,0.6,2025-04-01 11:17:59
673,leg,Hamstrings,341,861,4.23,2025-03-29 09:01:42
606,arm,Biceps,214,1064,3.67,2025-02-25 16:43:47
154,leg,Biceps,163,4768,4.03,2025-02-16 07:12:23
628,hand,Deltoid,213,2409,3.41,2025-02-15 05:56:46
610,leg,Biceps,427,3712,1.69,2025-03-14 12:40:48
883,hand,Deltoid,226,2936,4.88,2025-03-09 15:58:21
457,leg,Hamstrings,301,1532,2.82,2025-03-24 08:19:04
47,hand,Gastrocnemius,288,1997,0.93,2025-03-25 00:31:32
193,arm,Gastrocnemius,351,3484,0.95,2025-02-04 23:28:58
269,leg,Gastrocnemius,179,1777,3.67,2025-02-08 00:55:57
416,hand,Gastrocnemius,110,1558,1.42,2025-03-18 18:30:00
118,leg,Triceps,322,2803,0.87,2025-02-22 05:05:16
647,arm,Triceps,248,709,0.66,2025-03-30 05:33:03
115,hand,Quadriceps,453,3123,4.8,2025-02-19 11:34:50
667,hand,Quadriceps,124,1747,2.94,2025-02-28 15:13:08
475,hand,Biceps,134,2086,2.9,2025-03-14 21:28:14
386,leg,Biceps,348,2677,3.81,2025-02-23 16:48:17
685,hand,Deltoid,52,1064,3.95,2025-03-01 17:42:56
416,arm,Biceps,270,1973,4.24,2025-03-13 15:06:42
214,hand,Quadriceps,358,3046,0.73,2025-03-19 13:36:14
264,leg,Hamstrings,237,1217,3.68,2025-02-25 07:10:21
306,leg,Biceps,389,2058,3.43,2025-03-21 02:34:30
506,arm,Quadriceps,184,2560,3.25,2025-02-27 09:54:29
650,hand,Biceps,253,2526,3.37,2025-03-25 16:43:06
904,leg,Biceps,50,2465,3.35,2025-03-04 10:06:00
562,leg,Quadriceps,281,3071,3.7,2025-03-22 19:31:52
878,hand,Triceps,458,1619,3.03,2025-03-06 17:11:39
85,leg,Quadriceps,269,4045,4.38,2025-03-29 09:19:01
246,hand,Hamstrings,439,1335,1.96,2025-03-09 02:24:32
849,arm,Hamstrings,94,3328,3.22,2025-03-24 09:49:17
884,arm,Gastrocnemius,200,663,2.81,2025-03-22 23:16:48
207,hand,Biceps,366,3203,4.6,2025-03-28 16:38:46
942,leg,Biceps,186,2585,2.46,2025-02-15 17:35:24
996,arm,Gastrocnemius,193,1532,4.62,2025-03-26 10:56:03
147,leg,Triceps,158,4565,1.68,2025-03-24 16:45:49
20,hand,Triceps,112,2827,1.19,2025-03-21 06:41:33
324,arm,Quadriceps,80,3358,1.48,2025-02-08 01:41:09
800,arm,Deltoid,290,2011,1.46,2025-02-16 18:02:12
709,arm,Biceps,102,2286,0.91,2025-03-15 12:10:22
649,arm,Gastrocnemius,165,1429,1.3,2025-03-30 09:42:17
948,leg,Triceps,158,4491,4.37,2025-02-08 08:18:06
520,hand,Triceps,101,3103,0.64,2025-03-26 04:22:11
486,arm,Quadriceps,137,3749,2.44,2025-03-06 14:50:13
250,arm,Hamstrings,320,1600,4.18,2025-02-10 07:33:57
822,arm,Triceps,219,4646,1.35,2025-03-03 01:37:42
114,leg,Hamstrings,344,2715,3.29,2025-02-12 17:55:46
813,arm,Biceps,133,3337,2.59,2025-03-30 14:25:31
925,leg,Hamstrings,101,1692,3.2,2025-02-10 03:37:26
517,leg,Hamstrings,130,4989,3.57,2025-02-17 15:21:42
205,arm,Triceps,316,964,2.43,2025-02-10 08:37:18
887,hand,Triceps,235,1351,4.0,2025-03-11 15:22:00
604,hand,Biceps,125,1420,2.51,2025-04-01 11:36:01
838,hand,Deltoid,210,630,0.88,2025-03-20 14:01:23
96,leg,Quadriceps,160,1905,4.89,2025-03-07 00:29:17
311,arm,Quadriceps,348,4095,2.68,2025-02-20 05:57:05
561,hand,Quadriceps,62,4053,0.94,2025-03-09 13:48:11
734,leg,Hamstrings,85,2913,4.37,2025-03-25 11:19:15
402,leg,Hamstrings,452,2879,4.48,2025-03-21 15:04:09
348,leg,Gastrocnemius,325,2665,2.79,2025-03-19 12:19:43
441,hand,Gastrocnemius,469,1743,4.66,2025-04-01 03:11:28
46,arm,Deltoid,404,1720,1.23,2025-03-14 06:19:30
48,leg,Biceps,292,4970,2.36,2025-03-23 22:41:23
754,leg,Gastrocnemius,156,1179,3.84,2025-02-15 23:12:26
23,leg,Gastrocnemius,319,4126,2.44,2025-03-05 09:46:41
344,hand,Triceps,371,3664,2.18,2025-03-18 12:01:12
500,leg,Gastrocnemius,213,923,3.73,2025-02-12 16:02:37
579,hand,Hamstrings,112,1366,4.55,2025-04-02 02:07:23
143,hand,Deltoid,342,4311,4.28,2025-02-16 19:34:47
664,leg,Triceps,174,1654,3.83,2025-02-24 23:56:11
171,hand,Quadriceps,433,3737,2.66,2025-03-03 08:30:31
39,hand,Quadriceps,403,726,0.91,2025-03-05 15:48:42
542,arm,Quadriceps,113,2692,4.46,2025-03-15 15:23:14
626,hand,Gastrocnemius,52,603,3.07,2025-02-22 06:37:47
954,hand,Quadriceps,316,3935,4.74,2025-03-11 07:46:15
217,hand,Biceps,485,548,3.75,2025-02-13 04:31:13
555,leg,Triceps,491,3323,3.45,2025-02-28 19:57:10
894,leg,Hamstrings,409,3156,4.21,2025-02-04 16:31:30
906,hand,Deltoid,77,3189,1.06,2025-03-24 22:02:03
373,hand,Biceps,345,3915,2.68,2025-02-08 07:36:09
743,leg,Gastrocnemius,423,3426,4.72,2025-02-15 09:40:38
933,arm,Biceps,428,3422,1.35,2025-02-19 13:18:06
819,leg,Quadriceps,122,3623,2.07,2025-02-11 11:22:52
576,leg,Quadriceps,419,3026,0.53,2025-03-08 22:00:53
414,hand,Quadriceps,269,2069,2.55,2025-02-11 23:05:48
281,arm,Quadriceps,146,1245,1.74,2025-03-12 06:17:32
863,hand,Hamstrings,165,1287,2.43,2025-02-18 06:17:07
700,hand,Gastrocnemius,332,2225,4.66,2025-03-26 01:23:04
626,hand,Deltoid,252,2176,1.28,2025-03-12 14:24:47
670,arm,Gastrocnemius,200,4669,2.24,2025-02-07 19:24:15
300,leg,Deltoid,115,4607,2.81,2025-03-05 17:10:06
266,leg,Gastrocnemius,496,1153,2.06,2025-03-09 14:12:15
951,arm,Quadriceps,76,578,1.64,2025-03-18 04:46:14
144,arm,Deltoid,140,3157,3.19,2025-03-22 10:28:31
815,leg,Biceps,178,1328,1.52,2025-03-11 06:53:08
131,leg,Biceps,321,1711,4.56,2025-02-24 19:30:59
660,leg,Triceps,480,3341,1.13,2025-03-21 10:24:13
203,hand,Gastrocnemius,302,2433,3.15,2025-03-03 05:27:34
303,hand,Hamstrings,383,1388,2.76,2025-03-10 10:11:24
168,hand,Gastrocnemius,405,3341,3.69,2025-03-26 17:51:53
63,leg,Quadriceps,327,1563,0.95,2025-03-16 06:21:36
144,hand,Gastrocnemius,387,3557,3.31,2025-02-22 20:38:21
712,hand,Triceps,57,1825,1.96,2025-02-02 19:59:49
489,arm,Deltoid,389,1470,1.04,2025-03-01 04:28:22
165,arm,Gastrocnemius,235,4719,1.46,2025-02-09 02:37:06
884,hand,Biceps,289,853,3.12,2025-03-09 20:57:14
127,leg,Gastrocnemius,74,1646,3.12,2025-03-21 23:36:18
69,arm,Triceps,287,4680,1.2,2025-02-25 01:20:20
263,arm,Deltoid,320,554,0.86,2025-02-17 19:33:59
983,arm,Deltoid,336,1807,1.4,2025-03-18 03:00:43
791,leg,Quadriceps,470,4011,4.39,2025-03-19 10:53:04
74,leg,Deltoid,411,1910,1.08,2025-03-13 07:08:30
129,hand,Hamstrings,394,4667,2.83,2025-03-01 15:53:40
674,leg,Quadriceps,272,2272,3.26,2025-02-06 02:31:02
399,leg,Hamstrings,478,3207,4.7,2025-02-08 11:03:39
741,leg,Triceps,320,1438,4.51,2025-03-23 11:22:53
339,arm,Deltoid,229,4928,1.04,2025-02-13 03:33:59
638,hand,Hamstrings,465,1817,1.46,2025-03-09 20:25:06
788,arm,Hamstrings,354,747,4.76,2025-03-24 04:32:53
782,hand,Biceps,238,1267,3.43,2025-02-03 21:18:48
864,arm,Deltoid,139,3268,0.86,2025-02-09 04:28:39
711,arm,Deltoid,192,1632,3.72,2025-03-30 00:47:17
10,arm,Gastrocnemius,165,2582,1.67,2025-02-24 19:04:08
358,hand,Biceps,315,2815,4.59,2025-04-01 08:20:05
795,arm,Gastrocnemius,461,3667,1.87,2025-02-26 18:20:17
60,arm,Triceps,307,3401,3.22,2025-03-08 08:50:03
690,leg,Triceps,129,613,1.96,2025-02-10 01:26:05
36,hand,Triceps,290,1030,1.73,2025-02-05 11:01:21
418,leg,Biceps,251,2099,4.56,2025-02-02 09:30:29
788,leg,Gastrocnemius,117,780,1.24,2025-03-02 23:44:17
917,leg,Biceps,465,1877,2.24,2025-02-27 09:05:00
295,leg,Deltoid,318,1658,4.25,2025-03-23 11:46:14
725,leg,Quadriceps,326,1822,1.0,2025-02-24 00:04:57
117,hand,Deltoid,245,612,1.0,2025-02-17 08:47:08
5,leg,Hamstrings,455,573,3.07,2025-02-15 09:35:58
828,arm,Deltoid,424,2881,0.99,2025-02-07 01:52:33
560,hand,Gastrocnemius,196,4505,2.22,2025-03-25 17:30:51
815,hand,Gastrocnemius,432,2088,4.77,2025-03-05 09:41:06
348,arm,Gastrocnemius,334,1734,3.66,2025-03-09 22:30:04
217,hand,Hamstrings,198,1729,0.72,2025-02-11 17:54:38
71,hand,Hamstrings,228,4863,4.46,2025-03-19 13:31:26
557,leg,Biceps,91,3474,1.68,2025-03-26 21:44:58
750,leg,Hamstrings,108,3730,2.75,2025-03-05 07:02:18
675,arm,Gastrocnemius,161,1137,1.14,2025-03-18 18:53:19
526,hand,Hamstrings,364,3324,4.11,2025-03-01 19:17:04
425,leg,Triceps,109,1415,4.85,2025-03-22 09:27:05
541,leg,Triceps,104,4811,2.52,2025-03-26 08:02:03
735,arm,Gastrocnemius,66,3115,0.69,2025-02-04 07:34:32
883,leg,Biceps,149,1390,3.2,2025-03-26 16:47:03
162,hand,Deltoid,150,4917,3.39,2025-02-18 16:42:09
207,leg,Gastrocnemius,344,3133,3.44,2025-03-17 17:55:34
607,leg,Deltoid,121,1550,2.8,2025-03-03 00:34:04
528,arm,Deltoid,330,3736,2.36,2025-02-22 18:55:35
73,hand,Triceps,98,3981,2.74,2025-02-27 00:15:48
716,arm,Quadriceps,381,1440,0.99,2025-03-21 21:48:40
260,leg,Biceps,169,1486,2.12,2025-02-07 06:02:51
182,arm,Gastrocnemius,421,991,3.24,2025-03-30 01:45:39
234,hand,Quadriceps,147,2576,4.7,2025-03-22 03:39:35
649,leg,Hamstrings,279,2676,2.85,2025-03-22 05:28:48
345,arm,Triceps,441,686,1.29,2025-02-15 07:07:48
388,hand,Gastrocnemius,315,3880,2.85,2025-03-04 20:43:41
436,hand,Hamstrings,406,2707,4.72,2025-02-05 06:40:01
496,leg,Quadriceps,341,790,1.05,2025-03-20 10:04:21
454,leg,Hamstrings,317,1912,4.32,2025-02-05 10:45:33
894,hand,Quadriceps,297,4022,3.67,2025-02-09 09:05:24
879,hand,Hamstrings,95,1425,4.57,2025-02-23 00:47:10
633,arm,Deltoid,350,4818,3.52,2025-03-26 23:55:08
821,leg,Quadriceps,297,606,4.65,2025-02-27 21:18:29
249,arm,Triceps,392,4196,2.07,2025-03-06 09:19:53
909,leg,Triceps,443,1288,1.14,2025-02-15 14:51:17
425,arm,Hamstrings,475,2010,4.09,2025-03-09 16:45:30
491,hand,Triceps,227,634,3.47,2025-02-07 08:09:11
128,leg,Gastrocnemius,306,4005,4.97,2025-02-27 19:36:02
9,leg,Triceps,380,1253,4.54,2025-02-01 15:24:56
126,leg,Deltoid,69,808,2.25,2025-03-09 12:26:03
14,arm,Gastrocnemius,222,2436,1.59,2025-03-28 23:40:25
34,hand,Triceps,487,3135,2.9,2025-03-20 11:31:55
888,arm,Quadriceps,197,4904,0.97,2025-03-24 01:40:13
306,leg,Gastrocnemius,327,1205,4.56,2025-02-09 09:33:51
895,hand,Quadriceps,210,1904,1.71,2025-02-20 19:06:50
274,hand,Gastrocnemius,490,2400,3.06,2025-03-14 22:02:47
401,leg,Triceps,310,4624,2.99,2025-04-01 03:41:38
399,hand,Triceps,340,3727,1.78,2025-03-03 12:48:26
52,leg,Hamstrings,480,1263,3.83,2025-03-16 02:54:16
333,leg,Gastrocnemius,143,1454,2.46,2025-03-17 16:21:31
206,hand,Triceps,222,1929,0.58,2025-03-05 02:05:02
195,leg,Deltoid,76,4125,2.16,2025-02-07 00:32:27
381,hand,Biceps,495,3915,3.16,2025-03-31 13:31:02
499,hand,Gastrocnemius,290,3072,2.91,2025-02-18 16:20:40
773,arm,Biceps,334,819,4.85,2025-02-18 04:24:47
392,hand,Hamstrings,127,2222,4.68,2025-02-02 15:31:59
369,leg,Quadriceps,390,4959,4.96,2025-02-11 23:01:30
940,arm,Deltoid,361,4151,4.2,2025-02-08 07:05:22
41,arm,Gastrocnemius,97,3217,4.4,2025-03-03 20:51:10
655,hand,Triceps,232,2770,4.74,2025-02-08 05:41:00
473,arm,Quadriceps,234,1042,1.06,2025-03-18 09:18:02
10,hand,Hamstrings,499,3048,3.96,2025-03-31 09:13:50
955,leg,Gastrocnemius,129,4599,3.45,2025-02-03 18:14:54
639,hand,Biceps,180,3963,3.46,2025-03-22 08:18:46
891,hand,Gastrocnemius,266,4013,3.16,2025-02-01 03:02:21
829,hand,Biceps,222,4450,2.82,2025-03-04 18:47:31
